timestamps,TP9,AF7,AF8,TP10,Right AUX
1743892242.268,-314.941,-163.086,-350.586,-582.031,0.000
1743892242.272,-1000.000,-1000.000,-575.684,-1000.000,0.000
1743892242.276,-124.023,-213.379,-948.730,309.082,0.000
1743892242.280,-801.758,-813.477,-788.574,-766.113,0.000
1743892242.284,223.145,234.375,-359.375,115.234,0.000
1743892242.287,-1000.000,-1000.000,-394.531,-1000.000,0.000
1743892242.291,-270.020,-270.508,-828.613,-112.305,0.000
1743892242.295,-804.199,-816.406,-774.902,-760.742,0.000
1743892242.299,407.227,536.621,-294.434,287.598,0.000
1743892242.303,-1000.000,-1000.000,-199.707,-1000.000,0.000
1743892242.307,-530.273,-660.645,-658.691,-274.414,0.000
1743892242.311,-993.164,918.945,-791.016,-855.469,0.000
1743892242.315,916.016,-993.164,-369.629,782.715,0.000
1743892242.319,-592.773,-415.039,-117.676,-856.934,0.000
1743892242.323,-1000.000,-1000.000,-423.828,-508.301,0.000
1743892242.327,357.422,94.727,-692.871,973.633,0.000
1743892242.330,-781.250,-769.043,-343.262,-860.352,0.000
1743892242.334,66.406,170.410,-7.812,-101.074,0.000
1743892242.338,-1000.000,-1000.000,-252.441,-1000.000,0.000
1743892242.342,-177.246,-263.672,-648.438,463.867,0.000
1743892242.346,-784.180,-795.898,-489.258,-753.906,0.000
1743892242.350,222.168,284.668,-33.203,167.480,0.000
1743892242.354,-1000.000,-1000.000,-101.562,-1000.000,0.000
1743892242.358,-272.461,-320.312,-582.520,-102.051,0.000
1743892242.362,-817.383,-854.004,-568.359,-758.789,0.000
1743892242.366,588.379,695.312,-124.023,454.102,0.000
1743892242.370,-1000.000,-957.031,17.578,-1000.000,0.000
1743892242.373,-474.121,-677.246,-397.949,-284.180,0.000
1743892242.377,987.305,865.723,-477.539,-904.785,0.000
1743892242.381,-889.160,-831.055,-100.586,988.770,0.000
1743892242.385,-325.684,-242.188,122.070,-549.805,0.000
1743892242.389,-851.562,-898.926,-140.137,-557.129,0.000
1743892242.393,706.543,633.789,-495.605,960.449,0.000
1743892242.397,-800.781,-791.992,-246.582,-849.609,0.000
1743892242.401,160.645,187.012,65.430,21.973,0.000
1743892242.405,-1000.000,-1000.000,-124.023,-1000.000,0.000
1743892242.409,-109.375,-265.625,-532.227,281.250,0.000
1743892242.412,-758.789,-796.875,-434.082,-741.211,0.000
1743892242.416,208.984,239.258,18.066,182.617,0.000
1743892242.420,-1000.000,-1000.000,14.160,-1000.000,0.000
1743892242.424,-273.926,-373.535,-485.352,-257.324,0.000
1743892242.428,-814.453,-853.027,-583.496,-796.875,0.000
1743892242.432,512.207,551.270,-150.879,371.582,0.000
1743892242.436,-1000.000,-1000.000,-21.484,-1000.000,0.000
1743892242.440,-686.523,-957.520,-479.492,-471.680,0.000
1743892242.444,914.551,594.238,-708.984,-908.691,0.000
1743892242.448,950.195,-992.188,-354.980,717.285,0.000
1743892242.452,-522.949,-470.703,-100.586,-830.566,0.000
1743892242.455,-1000.000,-1000.000,-380.371,-1000.000,0.000
1743892242.459,150.391,-89.355,-657.715,436.035,0.000
1743892242.463,-793.945,-830.566,-483.398,-859.863,0.000
1743892242.467,-38.574,-15.625,-137.207,-233.398,0.000
1743892242.471,-1000.000,-1000.000,-214.355,-1000.000,0.000
1743892242.475,-234.863,-230.469,-636.230,-161.621,0.000
1743892242.479,-816.895,-818.848,-596.191,-807.129,0.000
1743892242.483,242.188,244.629,-109.863,213.379,0.000
1743892242.487,-1000.000,-1000.000,-120.117,-1000.000,0.000
1743892242.491,-415.039,-474.121,-617.188,-281.738,0.000
1743892242.495,-864.258,-891.602,-705.566,-813.477,0.000
1743892242.498,498.047,551.758,-207.520,312.012,0.000
1743892242.502,-1000.000,-942.871,-42.480,-1000.000,0.000
1743892242.506,-927.246,-1000.000,-419.434,-699.219,0.000
1743892242.510,620.117,271.973,-628.418,933.105,0.000
1743892242.514,993.164,-971.680,-324.219,721.680,0.000
1743892242.518,-501.953,-454.102,12.695,-832.031,0.000
1743892242.522,-1000.000,-1000.000,-214.844,-1000.000,0.000
1743892242.526,-59.570,-208.008,-549.805,144.531,0.000
1743892242.530,-794.922,-831.055,-372.070,-806.641,0.000
1743892242.534,187.500,232.910,87.891,-58.594,0.000
1743892242.537,-1000.000,-1000.000,54.688,-1000.000,0.000
1743892242.541,-261.719,-339.355,-426.270,-232.422,0.000
1743892242.545,-808.594,-828.613,-496.582,-821.777,0.000
1743892242.549,283.203,333.496,23.438,245.605,0.000
1743892242.553,-1000.000,-1000.000,132.812,-1000.000,0.000
1743892242.557,-748.535,-983.398,-297.363,-528.320,0.000
1743892242.561,850.098,465.820,-470.703,-916.992,0.000
1743892242.565,0.000,-946.777,-102.051,484.375,0.000
1743892242.569,0.000,-431.152,141.602,-1000.000,0.000
1743892242.573,0.000,-1000.000,-166.504,-1000.000,0.000
1743892242.577,0.000,-61.035,-451.660,438.477,0.000
1743892242.580,0.000,-798.340,-247.070,-971.680,0.000
1743892242.584,0.000,131.348,121.582,-458.496,0.000
1743892242.588,0.000,-1000.000,-60.547,-1000.000,0.000
1743892242.592,0.000,-250.488,-466.797,-103.027,0.000
1743892242.596,0.000,-803.711,-315.918,-811.035,0.000
1743892242.600,0.000,237.793,165.527,128.906,0.000
1743892242.604,0.000,-1000.000,129.883,-1000.000,0.000
1743892242.608,0.000,-374.023,-281.738,-249.023,0.000
1743892242.612,-833.984,-854.004,-308.594,-810.547,0.000
1743892242.616,422.852,552.246,137.207,252.441,0.000
1743892242.620,-1000.000,-1000.000,250.488,-1000.000,0.000
1743892242.623,-815.918,-916.016,-109.375,-538.574,0.000
1743892242.627,743.164,550.781,-282.715,-952.148,0.000
1743892242.631,980.957,-825.684,36.621,688.965,0.000
1743892242.635,-508.301,-106.934,279.297,-890.625,0.000
1743892242.639,-1000.000,-1000.000,6.836,-1000.000,0.000
1743892242.643,45.410,-89.355,-265.625,421.875,0.000
1743892242.647,-790.527,-778.320,-104.492,-837.402,0.000
1743892242.651,69.336,210.449,248.047,-185.547,0.000
1743892242.655,-1000.000,-1000.000,143.555,-1000.000,0.000
1743892242.659,-245.605,-268.066,-288.574,-108.887,0.000
1743892242.662,-811.035,-801.758,-249.023,-789.062,0.000
1743892242.666,241.211,365.234,204.590,217.285,0.000
1743892242.670,-1000.000,-1000.000,250.000,-1000.000,0.000
1743892242.674,-436.523,-491.211,-159.668,-267.578,0.000
1743892242.678,-878.906,-903.320,-242.188,-805.664,0.000
1743892242.682,545.898,664.551,195.312,360.352,0.000
1743892242.686,-1000.000,-869.629,365.234,-1000.000,0.000
1743892242.690,-957.031,-1000.000,41.992,-610.352,0.000
1743892242.694,563.965,344.238,-197.266,-1000.000,0.000
1743892242.698,-950.684,-859.375,88.867,785.156,0.000
1743892242.702,-412.109,-261.719,390.625,-753.906,0.000
1743892242.705,-1000.000,-1000.000,166.992,-1000.000,0.000
1743892242.709,-52.246,-143.555,-169.922,252.441,0.000
1743892242.713,-799.316,-803.711,-19.531,-812.988,0.000
1743892242.717,111.816,206.543,375.488,-111.816,0.000
1743892242.721,-1000.000,-1000.000,276.367,-1000.000,0.000
1743892242.725,-248.047,-259.766,-165.527,-208.984,0.000
1743892242.729,-813.965,-807.129,-170.410,-812.988,0.000
1743892242.733,243.164,271.484,294.434,237.793,0.000
1743892242.737,-1000.000,-1000.000,357.422,-1000.000,0.000
1743892242.741,-607.422,-720.215,-124.023,-361.816,0.000
1743892242.745,-970.215,915.527,-305.664,-840.820,0.000
1743892242.748,574.219,699.707,150.391,366.699,0.000
1743892242.752,-964.355,-854.980,376.465,-1000.000,0.000
1743892242.756,-1000.000,-1000.000,-19.043,-847.168,0.000
1743892242.760,253.906,83.008,-311.523,744.141,0.000
1743892242.764,-865.723,-799.805,-33.691,843.750,0.000
1743892242.768,-254.395,5.371,288.086,-694.336,0.000
1743892242.772,-1000.000,-1000.000,65.918,-1000.000,0.000
1743892242.776,-197.266,-233.398,-280.762,6.836,0.000
1743892242.780,-833.008,-824.707,-168.945,-844.238,0.000
1743892242.784,137.695,186.035,229.004,-125.000,0.000
1743892242.787,-1000.000,-1000.000,163.574,-1000.000,0.000
1743892242.791,-367.676,-581.543,-240.723,-222.656,0.000
1743892242.795,-857.422,-950.684,-262.695,-829.590,0.000
1743892242.799,239.258,292.480,236.328,239.258,0.000
1743892242.803,-1000.000,-1000.000,284.668,-1000.000,0.000
1743892242.807,-943.848,-1000.000,-181.152,-633.301,0.000
1743892242.811,643.066,262.695,-350.098,-988.770,0.000
1743892242.815,591.309,771.484,57.617,343.262,0.000
1743892242.819,-945.312,-796.387,331.055,-1000.000,0.000
1743892242.823,-1000.000,-1000.000,-53.223,-1000.000,0.000
1743892242.827,-50.781,-177.246,-355.469,299.316,0.000
1743892242.830,-994.141,-874.023,-67.871,831.055,0.000
1743892242.834,-384.277,-64.941,305.664,-724.609,0.000
1743892242.838,-1000.000,-1000.000,80.566,-1000.000,0.000
1743892242.842,-229.980,-238.770,-351.562,-173.340,0.000
1743892242.846,-864.258,-827.148,-244.629,-870.605,0.000
1743892242.850,108.887,247.070,262.207,-51.270,0.000
1743892242.854,-1000.000,-1000.000,197.266,-1000.000,0.000
1743892242.858,-532.715,-438.965,-242.188,-264.648,0.000
1743892242.862,-933.594,-870.605,-272.461,-841.309,0.000
1743892242.866,229.980,511.230,258.301,248.535,0.000
1743892242.870,-1000.000,-940.430,354.004,-1000.000,0.000
1743892242.873,-1000.000,-1000.000,-75.195,-710.449,0.000
1743892242.877,62.988,246.094,-247.070,940.918,0.000
1743892242.881,560.547,826.660,106.934,489.258,0.000
1743892242.885,-913.086,-711.914,385.254,-1000.000,0.000
1743892242.889,-1000.000,-1000.000,43.945,-1000.000,0.000
1743892242.893,-154.785,-183.105,-262.207,264.160,0.000
1743892242.897,-998.047,-888.672,-75.684,-999.512,0.000
1743892242.901,-408.203,-63.477,303.711,-499.512,0.000
1743892242.905,-1000.000,-1000.000,110.840,-1000.000,0.000
1743892242.909,-927.246,-499.512,-258.789,-110.840,0.000
1743892242.912,-1000.000,-952.637,-118.164,-884.277,0.000
1743892242.916,-1000.000,285.645,292.480,-158.203,0.000
1743892242.920,-1000.000,-1000.000,184.082,-1000.000,0.000
1743892242.924,-1000.000,-656.250,-217.285,-220.215,0.000
1743892242.928,-1000.000,967.285,-181.152,-833.496,0.000
1743892242.932,-1000.000,308.594,319.336,236.328,0.000
1743892242.936,-1000.000,-1000.000,366.211,-1000.000,0.000
1743892242.940,0.000,-779.297,-45.410,-571.777,0.000
1743892242.944,0.000,852.051,-186.523,-940.430,0.000
1743892242.948,0.000,604.980,182.617,358.398,0.000
1743892242.952,0.000,-952.637,430.664,-1000.000,0.000
1743892242.955,0.000,-1000.000,71.777,-1000.000,0.000
1743892242.959,0.000,123.535,-199.707,430.664,0.000
1743892242.963,0.000,-854.980,61.523,904.297,0.000
1743892242.967,0.000,-211.426,371.094,-648.438,0.000
1743892242.971,0.000,-1000.000,176.758,-1000.000,0.000
1743892242.975,0.000,-220.215,-166.992,-95.703,0.000
1743892242.979,0.000,-826.172,-56.641,-823.730,0.000
1743892242.983,0.000,243.164,354.004,55.664,0.000
1743892242.987,-1000.000,-1000.000,320.312,-1000.000,0.000
1743892242.991,-1000.000,-418.945,-115.234,-240.234,0.000
1743892242.994,-1000.000,-868.652,-177.734,-814.453,0.000
1743892242.998,-1000.000,497.070,287.109,267.578,0.000
1743892243.002,-1000.000,-1000.000,426.270,-1000.000,0.000
1743892243.006,-1000.000,-756.836,2.441,-496.582,0.000
1743892243.010,-1000.000,846.680,-242.188,-930.176,0.000
1743892243.014,-1000.000,907.227,94.727,698.242,0.000
1743892243.018,-1000.000,-544.922,406.250,-884.766,0.000
1743892243.022,-1000.000,-1000.000,104.004,-1000.000,0.000
1743892243.026,-1000.000,-209.961,-262.695,460.449,0.000
1743892243.030,-996.582,-834.961,-71.289,-816.895,0.000
1743892243.034,40.039,176.758,328.613,-113.770,0.000
1743892243.037,-1000.000,-1000.000,175.293,-1000.000,0.000
1743892243.041,-232.910,-257.812,-266.602,-90.820,0.000
1743892243.045,-810.059,-805.664,-225.586,-779.785,0.000
1743892243.049,236.816,378.906,241.211,216.309,0.000
1743892243.053,-1000.000,-1000.000,270.508,-1000.000,0.000
1743892243.057,-319.824,-493.164,-253.906,-269.531,0.000
1743892243.061,-855.469,-895.996,-365.723,-805.664,0.000
1743892243.065,661.133,634.277,107.422,379.395,0.000
1743892243.069,-980.957,-912.109,243.164,-1000.000,0.000
1743892243.073,-705.566,-1000.000,-172.363,-612.793,0.000
1743892243.077,799.316,383.789,-402.832,-995.605,0.000
1743892243.080,0.000,-845.703,-68.848,781.738,0.000
1743892243.084,0.000,-217.285,235.840,-743.652,0.000
1743892243.088,0.000,-1000.000,-17.090,-1000.000,0.000
1743892243.092,0.000,-111.328,-386.719,212.402,0.000
1743892243.096,0.000,-791.504,-205.566,-830.078,0.000
1743892243.100,0.000,320.312,178.223,-162.598,0.000
1743892243.104,0.000,-1000.000,53.223,-1000.000,0.000
1743892243.108,0.000,-300.781,-375.000,-214.844,0.000
1743892243.112,0.000,-804.688,-330.078,-824.707,0.000
1743892243.116,0.000,272.461,117.188,207.031,0.000
1743892243.119,0.000,-1000.000,124.023,-1000.000,0.000
1743892243.123,0.000,-582.031,-306.641,-404.297,0.000
1743892243.127,970.703,943.848,-411.621,-864.746,0.000
1743892243.131,970.703,965.820,22.949,294.434,0.000
1743892243.135,970.703,-593.262,202.637,-1000.000,0.000
1743892243.139,970.703,-987.793,-142.578,-784.180,0.000
1743892243.143,970.703,503.418,-377.930,797.363,0.000
1743892243.147,970.703,-787.598,-73.730,830.078,0.000
1743892243.151,970.703,180.664,222.168,-724.121,0.000
1743892243.155,971.191,-1000.000,-37.109,-1000.000,0.000
1743892243.159,970.703,-254.395,-360.840,94.238,0.000
1743892243.162,970.703,-790.039,-191.406,-804.688,0.000
1743892243.166,970.703,218.750,222.656,-36.621,0.000
1743892243.170,971.191,-1000.000,133.301,-1000.000,0.000
1743892243.174,970.703,-264.648,-281.250,-222.168,0.000
1743892243.178,970.703,-804.688,-208.984,-807.129,0.000
1743892243.182,970.703,374.023,269.043,233.887,0.000
1743892243.186,970.703,-1000.000,307.617,-1000.000,0.000
1743892243.190,971.191,-545.410,-145.020,-288.574,0.000
1743892243.194,970.703,-988.770,-234.375,-833.008,0.000
1743892243.198,970.703,870.117,155.762,610.352,0.000
1743892243.202,971.191,-622.559,347.168,-1000.000,0.000
1743892243.205,980.957,-1000.000,11.719,-604.980,0.000
1743892243.209,889.648,211.914,-219.727,925.293,0.000
1743892243.213,-858.887,-768.066,57.617,-895.020,0.000
1743892243.217,389.160,83.008,347.168,-218.262,0.000
1743892243.221,-977.539,-1000.000,180.664,-1000.000,0.000
1743892243.225,213.867,-85.449,-214.355,228.027,0.000
1743892243.229,-728.516,-759.766,-122.559,-752.441,0.000
1743892243.233,472.168,228.027,341.797,187.012,0.000
1743892243.237,-1000.000,-1000.000,322.754,-1000.000,0.000
1743892243.241,-318.359,-276.855,-173.828,-245.605,0.000
1743892243.244,-811.035,-808.105,-231.445,-789.062,0.000
1743892243.248,678.711,469.727,241.211,348.145,0.000
1743892243.252,-965.332,-1000.000,386.230,-1000.000,0.000
1743892243.256,-450.684,-931.641,-69.336,-362.305,0.000
1743892243.260,-981.445,593.750,-284.668,-887.207,0.000
1743892243.264,-912.109,-960.938,70.801,786.133,0.000
1743892243.268,-302.246,-450.195,367.188,-813.965,0.000
1743892243.272,-958.008,-1000.000,93.750,-829.590,0.000
1743892243.276,577.637,46.875,-297.852,723.145,0.000
1743892243.280,-775.879,-780.273,-75.684,-832.031,0.000
1743892243.284,149.902,128.418,349.609,-93.750,0.000
1743892243.287,-1000.000,-1000.000,229.492,-1000.000,0.000
1743892243.291,-57.617,-244.629,-226.074,79.590,0.000
1743892243.295,-746.094,-803.223,-202.637,-751.953,0.000
1743892243.299,257.324,258.301,290.527,197.266,0.000
1743892243.303,-1000.000,-1000.000,309.570,-1000.000,0.000
1743892243.307,-279.297,-449.219,-193.359,-274.902,0.000
1743892243.311,-840.332,-901.855,-279.297,-803.711,0.000
1743892243.315,0.000,663.086,166.504,462.402,0.000
1743892243.319,0.000,-837.402,342.773,-1000.000,0.000
1743892243.323,0.000,-1000.000,-77.637,-437.988,0.000
1743892243.327,0.000,175.781,-325.684,-955.078,0.000
1743892243.330,0.000,-801.758,9.766,951.660,0.000
1743892243.334,0.000,-51.270,289.551,-538.086,0.000
1743892243.338,0.000,-1000.000,-20.020,-1000.000,0.000
1743892243.342,0.000,-229.492,-402.832,509.766,0.000
1743892243.346,0.000,-812.012,-120.605,-795.898,0.000
1743892243.350,0.000,222.656,329.590,7.324,0.000
1743892243.354,0.000,-1000.000,163.574,-1000.000,0.000
1743892243.358,0.000,-299.316,-324.219,-120.605,0.000
1743892243.362,-800.293,-820.801,-264.160,-775.391,0.000
1743892243.366,250.977,281.250,243.652,216.797,0.000
1743892243.369,-1000.000,-1000.000,252.441,-1000.000,0.000
1743892243.373,-416.504,-683.105,-248.535,-272.461,0.000
1743892243.377,-885.742,918.945,-359.863,-812.500,0.000
1743892243.381,646.484,793.945,66.895,492.676,0.000
1743892243.385,-920.898,-742.676,240.723,-1000.000,0.000
1743892243.389,-993.164,-1000.000,-177.734,-624.023,0.000
1743892243.393,508.301,132.812,-429.688,965.820,0.000
1743892243.397,-877.441,-827.148,-118.652,935.059,0.000
1743892243.401,-273.438,-154.297,204.102,-552.734,0.000
1743892243.405,-1000.000,-1000.000,3.906,-1000.000,0.000
1743892243.409,0.000,-222.656,-371.094,230.957,0.000
1743892243.412,0.000,-827.148,-197.754,-771.484,0.000
1743892243.416,0.000,246.582,257.324,148.926,0.000
1743892243.420,0.000,-1000.000,224.609,-1000.000,0.000
1743892243.424,0.000,-504.395,-232.910,-261.230,0.000
1743892243.428,0.000,-904.297,-290.527,-801.758,0.000
1743892243.432,0.000,490.723,185.059,271.484,0.000
1743892243.436,0.000,-1000.000,324.219,-1000.000,0.000
1743892243.440,0.000,-986.816,-94.727,-425.781,0.000
1743892243.444,0.000,516.602,-325.195,-895.508,0.000
1743892243.448,0.000,-978.516,42.969,682.617,0.000
1743892243.452,0.000,-477.051,342.773,-942.871,0.000
1743892243.455,-1000.000,-1000.000,84.961,-837.891,0.000
1743892243.459,101.074,-65.430,-221.680,687.500,0.000
1743892243.463,-787.109,-794.434,-38.574,-833.496,0.000
1743892243.467,63.965,166.992,314.453,-132.812,0.000
1743892243.471,-1000.000,-1000.000,190.918,-1000.000,0.000
1743892243.475,-221.191,-223.633,-208.008,94.238,0.000
1743892243.479,-802.246,-793.945,-180.176,-753.418,0.000
1743892243.483,235.352,282.227,283.203,196.289,0.000
1743892243.487,-1000.000,-1000.000,351.562,-1000.000,0.000
1743892243.491,-384.277,-445.312,-121.582,-272.461,0.000
1743892243.494,-871.582,-920.410,-228.027,-801.758,0.000
1743892243.498,630.371,762.695,213.867,471.680,0.000
1743892243.502,-967.285,-803.711,402.832,-1000.000,0.000
1743892243.506,-886.719,-1000.000,18.066,-388.672,0.000
1743892243.510,619.629,454.590,-250.977,-951.660,0.000
1743892243.514,-838.867,-775.879,79.102,-998.047,0.000
1743892243.518,-190.430,39.062,370.117,-498.047,0.000
1743892243.522,-1000.000,-1000.000,130.859,-876.953,0.000
1743892243.526,83.496,63.965,-227.539,687.500,0.000
1743892243.530,-760.254,-742.188,-61.035,-802.734,0.000
1743892243.534,198.242,194.824,333.984,58.105,0.000
1743892243.537,-1000.000,-1000.000,227.539,-1000.000,0.000
1743892243.541,-270.996,-275.879,-168.457,11.719,0.000
1743892243.545,-803.711,-816.406,-121.094,-745.605,0.000
1743892243.549,354.980,543.945,317.871,213.867,0.000
1743892243.553,-1000.000,-1000.000,367.188,-1000.000,0.000
1743892243.557,-542.969,-604.980,-72.754,-275.391,0.000
1743892243.561,-973.633,965.332,-190.918,-823.730,0.000
1743892243.565,816.895,993.652,213.867,631.836,0.000
1743892243.569,-712.891,-446.777,398.926,-1000.000,0.000
1743892243.573,-1000.000,-1000.000,29.785,-420.410,0.000
1743892243.577,291.992,235.840,-250.000,-985.840,0.000
1743892243.580,-793.945,-771.973,52.246,-895.996,0.000
1743892243.584,-27.832,89.355,362.793,-272.461,0.000
1743892243.588,-1000.000,-1000.000,166.992,-888.184,0.000
1743892243.592,-206.543,-252.930,-194.336,651.855,0.000
1743892243.596,-800.781,-799.316,-54.688,-778.320,0.000
1743892243.600,229.492,253.418,364.258,156.250,0.000
1743892243.604,-1000.000,-1000.000,315.430,-1000.000,0.000
1743892243.608,-270.996,-255.859,-164.551,20.508,0.000
1743892243.612,-826.172,-879.883,-151.367,-741.699,0.000
1743892243.616,601.074,826.660,293.457,445.312,0.000
1743892243.619,-1000.000,-674.316,365.723,-1000.000,0.000
1743892243.623,-756.836,-1000.000,-40.039,-263.672,0.000
1743892243.627,762.207,487.793,-182.617,-919.922,0.000
1743892243.631,-842.285,-789.551,145.020,-943.359,0.000
1743892243.635,-143.555,-24.414,322.754,-392.090,0.000
1743892243.639,-1000.000,-1000.000,57.129,-339.844,0.000
1743892243.643,174.805,3.906,-157.715,-971.680,0.000
1743892243.647,-749.512,-751.953,68.848,-834.961,0.000
1743892243.651,278.809,420.898,353.516,95.215,0.000
1743892243.655,-1000.000,-1000.000,219.727,-405.273,0.000
1743892243.659,-202.637,-167.969,-187.012,990.723,0.000
1743892243.662,-953.125,-965.332,-27.832,-986.816,0.000
1743892243.666,-919.434,-899.414,222.168,923.340,0.000
1743892243.670,-258.789,183.105,137.207,981.934,0.000
1743892243.674,-800.781,-1000.000,-19.531,971.191,0.000
1743892243.678,770.996,167.480,-52.246,971.680,0.000
1743892243.682,-822.754,-726.562,175.781,971.191,0.000
1743892243.686,-54.688,178.223,232.910,971.191,0.000
1743892243.690,0.000,-1000.000,35.645,971.191,0.000
1743892243.694,0.000,-132.324,-111.816,971.680,0.000
1743892243.698,0.000,-912.598,75.684,971.191,0.000
1743892243.702,0.000,938.477,227.051,971.191,0.000
1743892243.705,0.000,959.961,7.812,981.445,0.000
1743892243.709,0.000,903.809,-139.648,925.293,0.000
1743892243.713,0.000,-905.273,59.570,-931.152,0.000
1743892243.717,0.000,442.383,255.371,730.469,0.000
1743892243.721,0.000,-1000.000,164.062,304.199,0.000
1743892243.725,0.000,-907.227,-130.371,906.250,0.000
1743892243.729,0.000,520.020,-59.082,-971.680,0.000
1743892243.733,0.000,-811.035,205.566,995.605,0.000
1743892243.737,-547.852,-83.496,214.355,203.613,0.000
1743892243.741,-890.625,-1000.000,-44.922,465.332,0.000
1743892243.744,655.762,-27.344,-145.508,-936.523,0.000
1743892243.748,-789.062,-746.582,84.961,-899.414,0.000
1743892243.752,-20.996,155.273,225.098,-47.363,0.000
1743892243.756,-1000.000,-1000.000,-4.395,-217.773,0.000
1743892243.760,231.445,50.781,-247.559,-965.820,0.000
1743892243.764,-743.164,-735.352,-6.836,-837.402,0.000
1743892243.768,175.293,193.848,302.734,-11.230,0.000
1743892243.772,-1000.000,-1000.000,75.684,-365.723,0.000
1743892243.776,-232.910,-288.574,-283.691,962.402,0.000
1743892243.780,-786.621,-811.523,-107.910,-812.988,0.000
1743892243.784,226.074,264.648,257.324,89.355,0.000
1743892243.787,-1000.000,-1000.000,191.406,-877.441,0.000
1743892243.791,-291.504,-563.477,-234.863,529.785,0.000
1743892243.795,-818.848,-950.684,-176.758,-755.371,0.000
1743892243.799,516.113,636.719,216.309,359.375,0.000
1743892243.803,-1000.000,-1000.000,248.535,-1000.000,0.000
1743892243.807,-569.336,-749.023,-132.812,-125.000,0.000
1743892243.811,990.723,830.566,-251.953,-797.852,0.000
1743892243.815,969.727,-935.547,117.676,749.512,0.000
1743892243.819,-622.559,-529.785,281.250,-839.844,0.000
1743892243.823,-858.887,-886.719,-47.852,-333.008,0.000
1743892243.827,713.379,680.664,-279.297,-929.199,0.000
1743892243.830,0.000,-819.336,19.043,-921.875,0.000
1743892243.834,0.000,42.480,297.363,-293.945,0.000
1743892243.838,0.000,-1000.000,73.730,-872.559,0.000
1743892243.842,0.000,-214.844,-272.949,686.523,0.000
1743892243.846,0.000,-794.434,-118.164,-795.410,0.000
1743892243.850,0.000,229.004,289.551,127.441,0.000
1743892243.854,0.000,-1000.000,197.754,-1000.000,0.000
1743892243.858,0.000,-265.625,-236.816,-66.406,0.000
1743892243.862,0.000,-799.805,-214.844,-751.953,0.000
1743892243.866,0.000,312.500,241.211,205.078,0.000
1743892243.869,0.000,-1000.000,270.996,-1000.000,0.000
1743892243.873,0.000,-456.055,-214.844,-269.531,0.000
1743892243.877,-817.871,-893.555,-247.070,-801.758,0.000
1743892243.881,578.613,659.180,208.008,404.785,0.000
1743892243.885,-1000.000,-1000.000,303.711,-1000.000,0.000
1743892243.889,-640.625,-681.152,-85.449,-484.863,0.000
1743892243.893,950.195,865.723,-270.020,-916.504,0.000
1743892243.897,997.070,-888.672,48.340,742.188,0.000
1743892243.901,-398.926,-143.555,302.734,-768.066,0.000
1743892243.905,-1000.000,-1000.000,62.988,-1000.000,0.000
1743892243.909,60.059,-102.539,-230.469,311.523,0.000
1743892243.912,-791.992,-792.969,-69.824,-854.980,0.000
1743892243.916,18.555,140.137,286.133,-228.027,0.000
1743892243.920,-1000.000,-1000.000,189.453,-1000.000,0.000
1743892243.924,-239.746,-251.465,-214.844,-209.473,0.000
1743892243.928,-820.312,-812.988,-196.777,-833.496,0.000
1743892243.932,245.605,241.699,281.250,174.805,0.000
1743892243.936,-1000.000,-1000.000,304.199,-1000.000,0.000
1743892243.940,-604.492,-670.898,-157.227,-443.848,0.000
1743892243.944,-955.078,972.168,-268.555,-886.230,0.000
1743892243.948,428.223,634.277,152.832,247.070,0.000
1743892243.952,-1000.000,-911.621,326.660,-1000.000,0.000
1743892243.955,-1000.000,-1000.000,-14.648,-982.910,0.000
1743892243.959,291.504,196.289,-240.234,577.148,0.000
1743892243.963,897.949,-920.898,29.297,592.773,0.000
1743892243.967,-640.625,-360.352,353.516,-950.195,0.000
1743892243.971,-1000.000,-1000.000,93.750,-1000.000,0.000
1743892243.975,-195.801,-215.332,-271.484,-46.387,0.000
1743892243.979,-860.352,-828.613,-130.371,-966.797,0.000
1743892243.983,27.344,235.840,305.664,-348.145,0.000
1743892243.987,-1000.000,-1000.000,226.562,-1000.000,0.000
1743892243.991,-280.273,-318.848,-213.867,-204.590,0.000
1743892243.994,-839.355,-825.684,-213.867,-847.168,0.000
1743892243.998,244.141,244.141,245.117,161.133,0.000
1743892244.002,-1000.000,-1000.000,330.078,-1000.000,0.000
1743892244.006,-783.691,-889.648,-34.180,-604.004,0.000
1743892244.010,859.863,678.711,-187.012,-981.934,0.000
1743892244.014,568.848,802.246,200.195,262.207,0.000
1743892244.018,-964.844,-766.113,429.199,-1000.000,0.000
1743892244.022,-1000.000,-1000.000,97.656,-1000.000,0.000
1743892244.026,86.914,-9.766,-171.387,341.309,0.000
1743892244.030,-871.094,-821.777,75.195,636.230,0.000
1743892244.034,-225.586,-38.086,417.969,-915.527,0.000
1743892244.037,-1000.000,-1000.000,219.238,-1000.000,0.000
1743892244.041,-218.750,-230.957,-172.852,-145.508,0.000
1743892244.045,-832.520,-824.707,-84.961,-971.191,0.000
1743892244.049,230.469,244.629,369.629,-285.156,0.000
1743892244.053,-1000.000,-1000.000,302.734,-1000.000,0.000
1743892244.057,-496.094,-652.832,-121.094,-332.520,0.000
1743892244.061,-900.391,-998.535,-186.035,-891.113,0.000
1743892244.065,0.000,355.957,289.551,182.617,0.000
1743892244.069,0.000,-1000.000,360.840,-1000.000,0.000
1743892244.073,0.000,-1000.000,-43.945,-855.469,0.000
